Anomaly 1.0  area cpu default detach down from full interfac nbr neighbor ospf process rout rp rsp tengig vrf vrfid
Anomaly 1.0  control devic device_test due error fail gmt ha mgmt modul number power pwr_mgmt_bus_fail slot spine spinecontrolbu standbi test time
Anomaly 1.0  board_state_norm chang cp dev lst normal rfd slot state type
Anomaly 1.0  driver fa lpu nov plug slot wboardstschang
Anomaly 1.0  been board card card_en ha ifnet jun
Anomaly 1.0  been board board_en ha ifnet jan
Anomaly 1.0  boardremov entityphysicalindex entitytrapfaultid entitytyp entphysicalnam jan lpu oid remov slot srm_entiti
Anomaly 1.0  board board_dis ha ifnet mar unavail
Anomaly 1.0  alarmid board cid cleartyp clk devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardinvalid_clear oct reason regist resum service_resum slot total vs
Anomaly 1.0  board_state_norm chang dev lst normal rfg slot state type xp
Anomaly 1.0  ha mai mode normal slot srm startup
Anomaly 1.0  board_state_norm chang dev lst mrpnc normal slot state type
Anomaly 1.0  board_remov dev from leb lst remov slot type xp
Anomaly 1.0  ha mar mode normal slot srm startup
Anomaly 1.0  gmt jaf number platform remov serial xbar xbar_remov
Anomaly 1.0  alarmid aug board cid cleartyp devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardfail_clear partial power reason resum service_resum suppli
Anomaly 1.0  alarmid bf board cid cleartyp cr devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardinvalid_clear jul reason regist resum service_resum sfu slot total vs
Anomaly 1.0  db driver fc lpu mai regist slot successfulli wboardstschang
Anomaly 1.0  ethport gmt if_up interfac layer up
Anomaly 1.0  detect egress error health lp monitor system tm
Anomaly 1.0  ethport gmt if_up interfac mode trunk up
Anomaly 1.0  board cid devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fa fail hwboardinvalid_act jun lpu reason regist slot total
Anomaly 1.0  been board board_dis ha ifnet unavail
Anomaly 1.0  alarmid board cid devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fail fc hwboardfail_act oct partial power reason suppli
Anomaly 1.0  chang dev dev_log fault frame ldb lsb slot state type xp
Anomaly 1.0  area cpu default down from hello init nbr ospf process receiv rout rp rsp tengig vrf vrfid
Anomaly 1.0  cid driver fc lpu mai regist slot successfulli wboardstschang
Anomaly 1.0  alarmid board cid cleartyp cr devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardinvalid_clear oct reason regist resum service_resum slot srua total vs
Anomaly 1.0  download dure kpwr modul off power reload reset set slot sp
Anomaly 1.0  cid driver fc jun lpu regist slot successfulli wboardstschang
Anomaly 1.0  code down error modul reason slot system
Anomaly 1.0  chang dev dev_log frame ldb lsb ok slot state type xp
Anomaly 1.0  fabric fe link lp monitor sfm tm
Anomaly 1.0  board_state_fault chang dev fault slot state type unknown
Anomaly 1.0  ifnet interfac line link_updown protocol ten up
Anomaly 1.0  board chip cid devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fail fc hwboardfail_act instabl lanswitch lpu partial reason sep slot
Anomaly 1.0  alarmid beat becaus board cid devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam fa fail heart hwboardinvalid_act jul loss reason reset sfu slot total vs
Anomaly 1.0  board_remov chassi devm from lst mrpnc remov slot type
Anomaly 1.0  board cid devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fail fc hwboardfail_act iic instabl oct partial power reason
Anomaly 1.0  gigabitethernet jan phy phy_status_up slot statu up vcpu
Anomaly 1.0  gmt jaf mod_remov modul number platform remov serial
Anomaly 1.0  board_state_norm chang dev fx lsvm normal qg slot state type
Anomaly 1.0  driver fc jun mpu regist slot successfulli wboardstschang
Anomaly 1.0  gmt jaf number platform power serial up xbar xbar_pwrup
Anomaly 1.0  boardremov entityoperstatu entityphysicalindex entitytrapfaultid entitytyp entphysicalnam lpu mai oid remov slot srm_entiti
Anomaly 1.0  board_state_fault chang cp dev fault lst rfd slot state type
Anomaly 1.0  da driver fc lpu mai regist slot successfulli wboardstschang
Anomaly 1.0  board board_state_fault chang chassi cp devm fault slot state test.int type unknown
Anomaly 1.0  alarmid board cid devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fail fc hwboardfail_act partial power reason sep suppli
Anomaly 1.0  driver fc ff lpu nov regist slot successfulli wboardstschang
Anomaly 1.0  disabl failur kpwr modul off power set slot sp
Anomaly 1.0  gmt jaf mod_pwrup modul number platform power serial up
Anomaly 1.0  gmt jaf mod_pwrup modul number platform power serial up
Anomaly 1.0  channel cid faulti frame hwchannelfault lcm nov slot
Anomaly 1.0  board board_state_norm chang chassi cp devm main_board_type_ normal slot state test.int type
Anomaly 1.0  channel cid faulti frame hwchannelfault jun lcm slot
Anomaly 1.0  board_remov dev from lst mrpnc remov slot type
Anomaly 1.0  driver fa jun lpu out pull slot wboardstschang
Anomaly 1.0  avail been board board_en ha ifnet
Anomaly 1.0  alarmid board cid cleartyp clk devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardinvalid_clear nov reason regist resum service_resum total vs
Anomaly 1.0  chang cpu down ifmgr interfac lc link pkt_infra state tengig
Anomaly 1.0  alarmid board cid cleartyp devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardfail_clear oct partial power reason resum service_resum suppli test
Anomaly 1.0  code down error modul reason slot system
Anomaly 1.0  alarmid board cid cleartyp cr devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardinvalid_clear lmxfe nov reason regist resum service_resum slot total vs
Anomaly 1.0  board cid cleartyp devm entitytrapfaultid entphysicalindex entphysicalnam fa hwboardremove_clear insert jun lpu reason service_resum slot
Anomaly 1.0  cpu down ifmgr interfac lc line lineproto pkt_infra protocol state tengig updown
Anomaly 1.0  alarmid board cid cleartyp cr devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardinvalid_clear nov reason regist resum service_resum sfu slot total vs
Anomaly 1.0  board cid clock devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fa fail hwboardinvalid_act incorrect jan mpu reason signal slot total were
Anomaly 1.0  board_state_fault chang dev fault fc lsx qg slot state type
Anomaly 1.0  alarmid chang cid cleartyp ge ifnam ifnet interfac link linkdown_clear mainnam operstatu physic reason sep service_resum statu up
Anomaly 1.0  channel chassi cid faulti hwchannelfault jun lcm slot
Anomaly 1.0  channel cid dec ec faulti frame hwchannelfault lcm slot
Anomaly 1.0  ge node_state_chang platform present rp rsp shelfmgr state
Anomaly 1.0  cid driver fc lpu mai regist slot successfulli wboardstschang
Anomaly 1.0  ifnet interfac jul state up updown xgigabitethernet
Anomaly 1.0  dev dev_log frame ldb lsb remov slot type xp
Anomaly 1.0  board cid devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fa hwboardremove_act lpu nov reason remov slot
Anomaly 1.0  driver fc mar mpu regist slot successfulli wboardstschang
Anomaly 1.0  down gigabitethernet inf link port statu
Anomaly 1.0  board cid cleartyp dec devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fa failur from hwboardinvalid_clear lpu reason regist resum service_resum slot total
Anomaly 1.0  driver fa lpu nov out pull slot wboardstschang
Anomaly 1.0  ethernet interfac state
Anomaly 1.0  gigabitethernet mar phy phy_status_up slot statu up vcpu
Anomaly 1.0  node_state_chang platform present rp rsp shelfmgr state
Anomaly 1.0  number platform remov serial xbar xbar_remov
Anomaly 1.0  bootmod ha mode normal slot srm startup
Anomaly 1.0  channel cid ec faulti frame hwchannelfault lcm mai slot
Anomaly 1.0  ifnet link phy_updown statu up
Anomaly 1.0  board cid devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fa fail hwboardinvalid_act jun mpu reason regist slot total
Anomaly 1.0  alarmid board cid cleartyp clk devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardinvalid_clear nov reason regist resum service_resum slot total vs
Anomaly 1.0  gigabitethernet inf link port statu up
Anomaly 1.0  board_state_fault chang chassi devm fault slot state type unknown
Anomaly 1.0  dev dev_log frame load slot softwar
Anomaly 1.0  board cid cleartyp devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc from hwboardfail_clear iic instabl oct partial power reason resum service_resum
Anomaly 1.0  board cid devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fa hwboardremove_act jun lpu reason remov slot
Anomaly 1.0  alarmid board cid devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam fa hwboardremove_act lpu mar reason remov slot vs
Anomaly 1.0  alarmid chang cid down eth ge ifnam ifnet interfac linkdown_act mainnam nov operstatu reason shut statu trunk
Anomaly 1.0  ifnet link phy_updown statu ten up
Anomaly 1.0  board_state_norm chang dev lst normal nsm slot state type
Anomaly 1.0  alarmid board cid cleartyp cr devm entityphysicalindex entitytrapfaultid entitytyp entphysicalindex entphysicalnam failur fc fra from hwboardinvalid_clear jul reason regist resum service_resum slot ta total vs
Anomaly 1.0  ha jan mode normal slot srm startup
Anomaly 1.0  alarmid board cid devm entitytrapfaultid entitytyp entphysicalindex entphysicalnam fail fc hwboardfail_act nov partial power reason suppli
Anomaly 1.0  board_state_norm chang dev leb lst normal slot state type xp
Anomaly 1.0  ethernet ethport failur gmt if_down_link_failur interfac link
Anomaly 1.0  board_state_norm chang cp dev lst normal rfd slot state type
Anomaly -1.0  area cpu default down from gigabitethernet hello init nbr ospf process receiv rout rp rsp vrf vrfid
Anomaly -1.0  cardopticalinfo cid cr dbm down driver fc inform jul lbxf optic power rx tx vs
Anomaly -1.0  fortygig ifnet interfac line link_updown protocol state up
Anomaly -1.0  gigabitethernet mai phy phy_status_up slot statu up vcpu
Anomaly -1.0  gigabitethernet jan phy phy_status_up slot statu up vcpu
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever chang cid down entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_act interfac mar physic pic port reason state statu vs
Anomaly -1.0  down ethernet ethport gmt if_down_admin_down interfac
Anomaly -1.0  down gigabitethernet ifnet link link_updown statu ten
Anomaly -1.0  ethernet interfac state system
Anomaly -1.0  attr bom dce desc down ec fd fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  admin alarmid cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac physic pic reason sep service_resum slot statu up vs
Anomaly -1.0  ilo oct port port_up statu turn up
Anomaly -1.0  adminstatu alarmid chang cid cleartyp feb gigabitethernet ifnam ifnet interfac link linkdown_clear mainnam operstatu physic reason service_resum statu up vs
Anomaly -1.0  af alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac nov physic pic reason slot statu vs
Anomaly -1.0  attr bom cc dce desc down eb fortygigabitethernet info interfac interfacenam log msgid nsm protocol raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  alarmid chang cid cleartyp dec ge ifnam ifnet interfac link linkdown_clear mainnam operstatu physic reason service_resum statu up
Anomaly -1.0  alarmid aug cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac physic pic reason service_resum slot statu up vs
Anomaly -1.0  attr bom cb dce desc down eb fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  alarmid chang cid down eth ge ifnam ifnet interfac link linkdown_act mainnam oct operstatu physic reason statu trunk up
Anomaly -1.0  apr card caus chang cid down driver hwportdownreason lo local_fault physic port possibl slot statu vs xfc
Anomaly -1.0  down fortygig ifnet interfac phy_updown physic state
Anomaly -1.0  cardopticalinfo cid cr dbm down driver fc inform lfxfe nov optic power rx tx vs
Anomaly -1.0  apr cardopticalinfo cid cr dbm down driver fc inform lfxfe optic power rx tx vs
Anomaly -1.0  down fortygig ifnet interfac line link_updown protocol state
Anomaly -1.0  alarmid cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac oct physic pic reason service_resum statu up vs
Anomaly -1.0  alarmid chang cid down eth fail ge ifnam ifnet interfac jul lacp linkdown_act mainnam negoti operstatu reason statu trunk up
Anomaly -1.0  ethernet fault interfac remot state system
Anomaly -1.0  ilo jul port port_up statu turn up
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever cid cleartyp entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_clear interfac oct physic pic reason service_resum slot statu up vs
Anomaly -1.0  adminstatu alarmid chang cid cleartyp gigabitethernet ifnam ifnet interfac link linkdown_clear mainnam nov operstatu physic reason service_resum statu up vs
Anomaly -1.0  admin alarmid apr cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac physic pic reason service_resum statu up vs
Anomaly -1.0  adminstatu alarmid chang cid cleartyp eth gigabitethernet ifnam ifnet interfac jun link linkdown_clear mainnam operstatu physic reason service_resum statu trunk up vs
Anomaly -1.0  interfac line lineproto protocol state tengigabitethernet up updown
Anomaly -1.0  ha if_stat ifpdt interfac nov state turn xgigabitethernet
Anomaly -1.0  card caus chang cid down driver hwportdownreason local_fault oct pcs_fault physic port possibl slot statu vs xfc
Anomaly -1.0  alarmid chang cid cleartyp ge ifnam ifnet interfac link linkdown_clear mainnam oct operstatu physic reason service_resum statu up
Anomaly -1.0  alarmid aug chang cid down ge ifnam ifnet interfac link linkdown_act mainnam operstatu physic reason statu up
Anomaly -1.0  gigabitethernet inf link port statu up
Anomaly -1.0  admin alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc feb gigabitethernet hwportdown_act interfac physic pic reason statu vs
Anomaly -1.0  adminstatu alarmid chang cid down gigabitethernet ifnam ifnet interfac link linkdown_act mainnam operstatu physic reason sep statu up vs
Anomaly -1.0  adminstatu alarmid aug chang cid cleartyp eth gigabitethernet ifnam ifnet interfac link linkdown_clear mainnam operstatu physic reason service_resum statu trunk up vs
Anomaly -1.0  card caus chang cid down driver hwportdownreason nov physic port possibl remote_fault slot statu vs xfc
Anomaly -1.0  gigabitethernet interfac link state up updown
Anomaly -1.0  card caus chang cid down driver hwportdownreason jan local_fault pcs_fault physic port possibl slot statu vs xfc
Anomaly -1.0  alarmid chang cid down ge ifnam ifnet interfac link linkdown_act mainnam mar operstatu physic reason statu up
Anomaly -1.0  admin alarmid cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac oct physic pic reason service_resum statu up vs
Anomaly -1.0  alarmid chang cid down feb ge ifnam ifnet interfac link linkdown_act mainnam operstatu physic reason statu up
Anomaly -1.0  chang gigabitethernet phy phy_status_up slot statu up vcpu
Anomaly -1.0  adminstatu alarmid apr chang cid cleartyp eth gigabitethernet ifnam ifnet interfac link linkdown_clear mainnam operstatu physic reason service_resum statu trunk up vs
Anomaly -1.0  cardopticalinfo cid cr dbm dec down driver fc inform lfxfe optic power rx slot tx vs
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever cid dec down entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_act interfac physic pic reason slot statu vs
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever cid cleartyp entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_clear interfac nov physic pic reason service_resum statu up vs
Anomaly -1.0  card caus chang cid down driver hwportdownreason jun local_fault pcs_fault physic port possibl slot statu vs xfc
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever cid cleartyp entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_clear interfac physic pic reason sep service_resum statu up vs
Anomaly -1.0  attr bom da dce desc down eb fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  attr bom dce desc down eb ed fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever chang cid down entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_act interfac oct physic pic port reason state statu vs
Anomaly -1.0  arg attr bom dce desc down eb fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  alarmid chang cid cleartyp feb ge ifnam ifnet interfac link linkdown_clear mainnam operstatu physic reason service_resum statu up
Anomaly -1.0  arg attr bom dce desc down eb fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  af alarmid cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac oct physic pic reason service_resum slot statu up vs
Anomaly -1.0  interfac link sp state tengigabitethernet up updown
Anomaly -1.0  adminstatu alarmid chang cid cleartyp gigabitethernet ifnam ifnet interfac jul link linkdown_clear mainnam operstatu physic reason service_resum statu up vs
Anomaly -1.0  attr bom dce desc down eb ed fortygigabitethernet info interfac interfacenam log msgid nsm protocol raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  admin alarmid cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac oct physic pic reason service_resum slot statu up vs
Anomaly -1.0  alarmid chang cid down eth ge ifnam ifnet interfac link linkdown_act mainifnam operstatu physic reason sep statu trunk up
Anomaly -1.0  card caus chang cid down driver hwportdownreason link_fail local_fault mai physic port possibl slot statu vs xfc
Anomaly -1.0  alarmid chang cid cleartyp eth ge ifnam ifnet interfac link linkdown_clear mainnam nov operstatu physic reason service_resum statu trunk up
Anomaly -1.0  alarmid aug basetrapeventtyp basetrapprobablecaus basetrapsever cid down entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_act interfac physic pic reason slot statu vs
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever cid down entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_act interfac physic pic reason sep slot statu vs
Anomaly -1.0  attr ba bom dce desc down eb fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  alarmid chang cid down feb ge ifnam ifnet interfac linkdown_act mainnam operstatu reason shut statu
Anomaly -1.0  down interfac line lineproto protocol sp state tengigabitethernet updown
Anomaly -1.0  aug cardopticalinfo cid cr dbm down driver fc inform lfxfe optic power rx slot tx vs
Anomaly -1.0  card caus chang cid down driver feb hwportdownreason local_fault pcs_fault physic port possibl slot statu vs xfc
Anomaly -1.0  alarmid chang cid cleartyp eth ge ifnam ifnet interfac link linkdown_clear mainnam operstatu physic reason sep service_resum statu trunk up
Anomaly -1.0  card caus chang cid down driver hwportdownreason local_fault nov pcs_fault physic port possibl slot statu vs xfc
Anomaly -1.0  attr bom dce desc down eb ec fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  ifnet interfac line link_updown protocol up
Anomaly -1.0  down ifnet interfac phy_updown physic state vlan
Anomaly -1.0  ha if_stat ifpdt interfac state turn up xgigabitethernet
Anomaly -1.0  gigabitethernet interfac line lineproto protocol sp state up updown
Anomaly -1.0  alarmid chang cid down ge ifnam ifnet interfac linkdown_act mainnam mar operstatu reason shut statu
Anomaly -1.0  ext gigabitethernet ifnet interfac line link_updown protocol ten
Anomaly -1.0  down ifnet interfac jul state updown xgigabitethernet
Anomaly -1.0  adminstatu alarmid chang cid cleartyp eth gigabitethernet ifnam ifnet interfac link linkdown_clear mainnam oct operstatu physic reason service_resum statu trunk up vs
Anomaly -1.0  chang down gigabitethernet phy phy_status_up slot statu vcpu
Anomaly -1.0  admin alarmid aug cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac physic pic reason slot statu vs
Anomaly -1.0  down gigabitethernet inf link port statu
Anomaly -1.0  attr bom dce dd desc down eb fortygigabitethernet info interfac interfacenam log msgid nsm protocol raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  alarmid chang cid cleartyp eth ge ifnam ifnet interfac link linkdown_clear mainnam oct operstatu physic reason service_resum statu trunk up
Anomaly -1.0  cardopticalinfo cid cr dbm down driver fc inform lbxf oct optic power rx tx vs
Anomaly -1.0  alarmid chang cid down ge ifnam ifnet interfac linkdown_act mainnam operstatu reason sep shut statu
Anomaly -1.0  alarmid chang cid down ge ifnam ifnet interfac jan linkdown_act mainnam operstatu reason shut statu
Anomaly -1.0  down gigabitethernet jul phy phy_status_up slot statu vcpu
Anomaly -1.0  alarmid chang cid down eth fail ge ifnam ifnet interfac lacp linkdown_act mainnam negoti oct operstatu reason statu trunk up
Anomaly -1.0  cardopticalinfo cid cr dbm down driver fc inform lfxfe optic power rx sep tx vs
Anomaly -1.0  down feb gigabitethernet phy phy_status_up slot statu vcpu
Anomaly -1.0  card caus chang cid down driver feb hwportdownreason link_fail local_fault physic port possibl slot statu vs xfc
Anomaly -1.0  alarmid cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac physic pic reason sep service_resum statu up vs
Anomaly -1.0  attr bom cc dc dce desc down eb fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  card caus chang cid down driver feb hwportdownreason local_fault physic port possibl slot statu vs xfc
Anomaly -1.0  alarmid chang cid cleartyp ge ifnam ifnet interfac jul link linkdown_clear mainifnam operstatu physic reason service_resum statu up
Anomaly -1.0  gigabitethernet ilo port port_up statu turn up
Anomaly -1.0  af alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac physic pic reason sep slot statu vs
Anomaly -1.0  down ge hello interfac interv isi jan last local maximum neighbor packet peer_down_circ_down receiv router send sent time type
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever cid cleartyp entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_clear interfac mai physic pic reason service_resum statu up vs
Anomaly -1.0  alarmid aug basetrapeventtyp basetrapprobablecaus basetrapsever cid cleartyp entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_clear interfac physic pic reason service_resum slot statu up vs
Anomaly -1.0  alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac nov physic pic reason slot statu vs
Anomaly -1.0  alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac oct physic pic reason statu vs
Anomaly -1.0  ethernet ethport failur gmt if_down_link_failur interfac link
Anomaly -1.0  aug cardopticalinfo cid cr dbm down driver fc inform lfxfe optic power rx tx vs
Anomaly -1.0  admin alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac oct physic pic reason slot statu vs
Anomaly -1.0  adminstatu alarmid aug chang cid cleartyp gigabitethernet ifnam ifnet interfac link linkdown_clear mainnam operstatu physic reason service_resum statu up vs
Anomaly -1.0  alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac physic pic reason sep statu vs
Anomaly -1.0  down gigabitethernet mai phy phy_status_up slot statu vcpu
Anomaly -1.0  attr bd bom dce desc down eb info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname tengigabitethernet timestamp valu wwn
Anomaly -1.0  gigabitethernet phy phy_status_up sep slot statu up vcpu
Anomaly -1.0  ha if_stat ifpdt interfac state turn up xgigabitethernet
Anomaly -1.0  admin alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac nov physic pic reason slot statu vs
Anomaly -1.0  interfac sif state te up
Anomaly -1.0  alarmid chang cid cleartyp ge ifnam ifnet interfac link linkdown_clear mainifnam operstatu physic reason sep service_resum statu up
Anomaly -1.0  adminstatu alarmid chang cid cleartyp gigabitethernet ifnam ifnet interfac jan link linkdown_clear mainnam operstatu physic reason service_resum statu up vs
Anomaly -1.0  alarmid chang cid down eth fail ge ifnam ifnet interfac lacp linkdown_act mainnam negoti operstatu reason sep statu trunk up
Anomaly -1.0  admin alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac oct physic pic reason statu vs
Anomaly -1.0  attr bom dce desc down eb fd fortygigabitethernet info interfac interfacenam link log msgid nsm raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  card caus chang cid down driver hwportdownreason local_fault mai pcs_fault physic port possibl remote_fault slot statu vs xfc
Anomaly -1.0  alarmid chang cid cleartyp eth ge ifnam ifnet interfac jul link linkdown_clear mainnam operstatu physic reason service_resum statu trunk up
Anomaly -1.0  alarmid chang cid down ge ifnam ifnet interfac linkdown_act mainnam nov operstatu reason shut statu
Anomaly -1.0  alarmid chang cid down eth ge ifnam ifnet interfac link linkdown_act mainifnam oct operstatu physic reason statu trunk up
Anomaly -1.0  alarmid chang cid down ge ifnam ifnet interfac jul link linkdown_act mainifnam operstatu physic reason statu up
Anomaly -1.0  cardopticalinfo cid cr dbm down driver fc inform lfxfe optic power rx sep slot tx vs
Anomaly -1.0  alarmid chang cid down ge ifnam ifnet interfac link linkdown_act mainnam oct operstatu physic reason statu up
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever cid down entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_act interfac oct physic pic reason slot statu vs
Anomaly -1.0  alarmid cid down entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_act interfac mai physic pic reason statu vs
Anomaly -1.0  down gigabitethernet jun phy phy_status_up slot statu vcpu
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever chang cid down entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_act interfac jul physic pic port reason state statu vs
Anomaly -1.0  alarmid chang cid down eth fail ge ifnam ifnet interfac jan lacp linkdown_act mainnam negoti operstatu reason statu trunk up
Anomaly -1.0  down gigabitethernet interfac link state updown
Anomaly -1.0  alarmid cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac oct physic pic reason service_resum slot statu up vs
Anomaly -1.0  admin alarmid cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac jul physic pic reason service_resum statu up vs
Anomaly -1.0  alarmid cid cleartyp entityphysicalindex entitytrapfaultid entphysicalindex entphysicalnam fc gigabitethernet hwportdown_clear interfac physic pic reason sep service_resum slot statu up vs
Anomaly -1.0  attr bom dce desc down eb fd fortygigabitethernet info interfac interfacenam log msgid nsm protocol raslog raslogd seqnum sever swname timestamp valu wwn
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever cid down entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_act interfac nov physic pic reason slot statu vs
Anomaly -1.0  alarmid basetrapeventtyp basetrapprobablecaus basetrapsever cid cleartyp entityphysicalindex entphysicalnam fc gigabitethernet hwportphysicaldown_clear interfac jul physic pic reason service_resum statu up vs
Anomaly -1.0  aug card caus chang cid down driver hwportdownreason local_fault physic port possibl slot statu vs xfc
